Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Number of proteins,Peptides,Razor + unique peptides,Unique peptides,Peptides HE1,Peptides HE2,Peptides HE3,Peptides HE4,Peptides PE1,Peptides PE2,Peptides PE3,Peptides PE4,Razor + unique peptides HE1,Razor + unique peptides HE2,Razor + unique peptides HE3,Razor + unique peptides HE4,Razor + unique peptides PE1,Razor + unique peptides PE2,Razor + unique peptides PE3,Razor + unique peptides PE4,Unique peptides HE1,Unique peptides HE2,Unique peptides HE3,Unique peptides HE4,Unique peptides PE1,Unique peptides PE2,Unique peptides PE3,Unique peptides PE4,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Sequence lengths,Fraction average,Fraction 1,Q-value,Score,Identification type HE1,Identification type HE2,Identification type HE3,Identification type HE4,Identification type PE1,Identification type PE2,Identification type PE3,Identification type PE4,Sequence coverage HE1 [%],Sequence coverage HE2 [%],Sequence coverage HE3 [%],Sequence coverage HE4 [%],Sequence coverage PE1 [%],Sequence coverage PE2 [%],Sequence coverage PE3 [%],Sequence coverage PE4 [%],Intensity,Intensity HE1,Intensity HE2,Intensity HE3,Intensity HE4,Intensity PE1,Intensity PE2,Intensity PE3,Intensity PE4,LFQ intensity HE1,LFQ intensity HE2,LFQ intensity HE3,LFQ intensity HE4,LFQ intensity PE1,LFQ intensity PE2,LFQ intensity PE3,LFQ intensity PE4,MS/MS count HE1,MS/MS count HE2,MS/MS count HE3,MS/MS count HE4,MS/MS count PE1,MS/MS count PE2,MS/MS count PE3,MS/MS count PE4,MS/MS count,Only identified by site,Reverse,Potential contaminant,id,Peptide IDs,Peptide is razor,Mod. peptide IDs,Evidence IDs,MS/MS IDs,Best MS/MS,Oxidation (M) site IDs,Oxidation (M) site positions,Taxonomy IDs
Q8WUD4,Q8WUD4,1,1,1,Coiled-coil domain-containing protein 12,CCDC12,sp|Q8WUD4|CCD12_HUMAN Coiled-coil domain-containing protein 12 OS=Homo sapiens OX=9606 GN=CCDC12 PE=1 SV=1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.8,7.8,7.8,19.181,166,166,1,13,0.002145,7.9987,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By matching,By matching,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,4827900,1665100,373100,328440,1011000,423750,454020,371120,201360,450580,0,0,0,154910,158150,146250,0,2,1,1,2,0,1,0,0,7,,,,2009,9545,TRUE,10001,60624;60625;60626;60627;60628;60629;60630;60631;60632;60633;60634;60635;60636,44090;44091;44092;44093;44094;44095;44096,44095,,,9606
Q8WUM4,Q8WUM4,19,19,19,Programmed cell death 6-interacting protein,PDCD6IP,sp|Q8WUM4|PDC6I_HUMAN Programmed cell death 6-interacting protein OS=Homo sapiens OX=9606 GN=PDCD6IP PE=1 SV=1,1,19,19,19,18,15,17,13,17,13,12,14,18,15,17,13,17,13,12,14,18,15,17,13,17,13,12,14,25.7,25.7,25.7,96.022,868,868,1,120,0,262.06,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,23.8,20.2,22.7,18.3,23.3,17.3,16.5,19.1,153190000,38522000,10259000,19817000,13472000,17632000,15115000,21677000,16698000,1770300,1355900,1826300,1306700,1382000,1398300,1579300,1618300,15,11,14,9,11,12,10,9,91,,,,2010,81;879;2051;2375;3061;4312;5317;5924;6130;6153;6778;7218;7900;8052;8261;9985;10335;10862;11012,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,84;924;2141;2479;3192;4492;5553;6178;6388;6411;7061;7518;8289;8450;8676;10455;10811;11365;11518,489;490;491;492;493;494;495;496;5371;5372;5373;5374;5375;12784;12785;14616;14617;14618;14619;14620;14621;18839;18840;18841;18842;18843;18844;18845;26765;26766;26767;26768;26769;26770;26771;26772;33492;33493;33494;33495;33496;33497;33498;33499;37437;37438;37439;37440;37441;37442;37443;38658;38659;38660;38661;38662;38663;38664;38806;38807;38808;38809;38810;42791;42792;42793;42794;42795;42796;45374;45375;45376;45377;45378;45379;45380;49910;51274;51275;51276;51277;51278;51279;51280;51281;52647;52648;52649;52650;52651;52652;52653;52654;63467;63468;63469;63470;63471;63472;63473;63474;65777;65778;65779;65780;65781;65782;65783;65784;69426;69427;69428;69429;70331;70332;70333;70334;70335;70336;70337,375;376;377;378;379;3881;3882;3883;3884;9336;10605;10606;10607;10608;10609;13706;13707;13708;13709;13710;13711;13712;13713;19557;19558;19559;19560;19561;19562;19563;19564;24397;24398;24399;24400;24401;24402;27195;28071;28072;28073;28074;28075;28076;28173;28174;28175;31124;31125;33060;33061;33062;33063;36229;37422;37423;37424;37425;37426;37427;37428;38454;38455;38456;38457;38458;38459;38460;38461;46258;46259;46260;46261;46262;46263;46264;46265;48109;48110;48111;48112;48113;48114;48115;48116;50830;50831;51511;51512;51513;51514;51515,376;3882;9336;10605;13706;19564;24399;27195;28071;28175;31124;33061;36229;37426;38461;46260;48115;50831;51515,548,543,9606
Q8WUR7,Q8WUR7,2,2,2,UPF0235 protein C15orf40,C15orf40,sp|Q8WUR7|CO040_HUMAN UPF0235 protein C15orf40 OS=Homo sapiens OX=9606 GN=C15orf40 PE=1 SV=2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,2,2,2,1,1,1,2,1,2,2,2,1,1,22.2,22.2,22.2,16.353,153,153,1,12,0,14.919,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By matching,By matching,By matching,By matching,8.5,22.2,8.5,22.2,22.2,22.2,8.5,13.7,15076000,1741900,1404400,1474600,3643300,2343300,2315800,1850200,302310,0,991750,0,1615200,1022400,882320,0,0,1,2,1,2,0,0,0,0,6,,,,2011,6772;10162,True;True,7055;10635,42755;42756;42757;42758;42759;42760;42761;64431;64432;64433;64434;64435,31091;31092;31093;31094;47005;47006,31094;47005,,,9606
Q8WUX2,Q8WUX2,2,2,2,Putative glutathione-specific gamma-glutamylcyclotransferase 2,CHAC2,sp|Q8WUX2|CHAC2_HUMAN Glutathione-specific gamma-glutamylcyclotransferase 2 OS=Homo sapiens OX=9606 GN=CHAC2 PE=1 SV=1,1,2,2,2,1,2,2,2,0,0,2,1,1,2,2,2,0,0,2,1,1,2,2,2,0,0,2,1,10.9,10.9,10.9,20.874,184,184,1,10,0,12.044,By MS/MS,By matching,By MS/MS,By MS/MS,,,By MS/MS,By MS/MS,5.4,10.9,10.9,10.9,0,0,10.9,5.4,1788600,143730,278090,564160,397300,0,0,300480,104830,0,0,292550,0,0,0,131770,0,0,0,1,0,0,0,1,0,2,,,,2012,7161;9145,True;True,7461;9587,45026;45027;45028;45029;45030;58130;58131;58132;58133;58134,32787;42345;42346;42347;42348,32787;42347,,,9606
Q8WUZ0;Q4VC05;Q9BQE9,Q8WUZ0;Q4VC05;Q9BQE9,2;1;1,2;1;1,2;1;1,B-cell CLL/lymphoma 7 protein family member C;B-cell CLL/lymphoma 7 protein family member A;B-cell CLL/lymphoma 7 protein family member B,BCL7C;BCL7A;BCL7B,sp|Q8WUZ0|BCL7C_HUMAN B-cell CLL/lymphoma 7 protein family member C OS=Homo sapiens OX=9606 GN=BCL7C PE=1 SV=3;sp|Q4VC05|BCL7A_HUMAN B-cell CLL/lymphoma 7 protein family member A OS=Homo sapiens OX=9606 GN=BCL7A PE=1 SV=1;sp|Q9BQE9|BCL7B_HUMAN B-cell CLL/l,3,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,10.1,10.1,10.1,23.468,217,217;210;202,1,12,0,14.295,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,4.6,10.1,10.1,10.1,10.1,4.6,4.6,4.6,9889700,1170800,847460,772820,2653400,2190400,950780,848230,455710,0,695420,574400,1665900,908980,0,0,0,1,1,1,2,1,1,1,1,9,,,,2013,12252;12253,True;True,12820;12821,78426;78427;78428;78429;78430;78431;78432;78433;78434;78435;78436;78437,57383;57384;57385;57386;57387;57388;57389;57390;57391,57383;57384,,,9606;9606;9606
Q8WV28,Q8WV28,7,7,7,B-cell linker protein,BLNK,sp|Q8WV28|BLNK_HUMAN B-cell linker protein OS=Homo sapiens OX=9606 GN=BLNK PE=1 SV=2,1,7,7,7,6,7,6,4,4,6,5,6,6,7,6,4,4,6,5,6,6,7,6,4,4,6,5,6,23,23,23,50.466,456,456,1,52,0,47.636,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,15.8,23,15.8,9.2,10.3,15.8,12.7,15.8,42543000,7402100,5100700,4876100,3574600,3706400,5333800,5619900,6929400,860500,1675700,1495100,1008900,1143700,1269300,1284800,1302900,2,6,5,4,3,5,4,4,33,,,,2014,3470;8576;8714;8854;10038;10281;12127,True;True;True;True;True;True;True,3612;9002;9145;9288;10509;10755;12690,21475;54661;54662;54663;54664;54665;54666;55522;55523;55524;55525;55526;55527;55528;55529;55530;55531;55532;55533;55534;55535;55536;55537;56365;56366;56367;56368;56369;56370;63752;63753;63754;63755;63756;63757;63758;63759;65119;65120;65121;65122;65123;65124;65125;77649;77650;77651;77652;77653;77654;77655;77656,15608;39955;39956;39957;39958;39959;39960;40578;40579;40580;40581;40582;40583;40584;40585;41150;41151;41152;41153;46469;46470;46471;46472;46473;46474;46475;46476;47508;47509;47510;47511;56816;56817,15608;39960;40583;41152;46471;47508;56816,,,9606
Q8WV92,Q8WV92,2,2,2,MIT domain-containing protein 1,MITD1,sp|Q8WV92|MITD1_HUMAN MIT domain-containing protein 1 OS=Homo sapiens OX=9606 GN=MITD1 PE=1 SV=1,1,2,2,2,1,1,2,1,0,1,1,1,1,1,2,1,0,1,1,1,1,1,2,1,0,1,1,1,10,10,10,29.314,249,249,1,8,0,13.45,By MS/MS,By MS/MS,By MS/MS,By matching,,By MS/MS,By matching,By matching,4,4,10,6,0,6,6,6,5036300,699940,628700,1449900,421350,0,787230,567610,481540,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,5,,,,2015,4237;4432,True;True,4413;4618,26259;26260;26261;27619;27620;27621;27622;27623,19144;19145;19146;20164;20165,19146;20165,,,9606
Q8WVJ2,Q8WVJ2,2,2,2,NudC domain-containing protein 2,NUDCD2,sp|Q8WVJ2|NUDC2_HUMAN NudC domain-containing protein 2 OS=Homo sapiens OX=9606 GN=NUDCD2 PE=1 SV=1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,17.8,17.8,17.8,17.676,157,157,1,10,0,13.974,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,6.4,6.4,6.4,17.8,17.8,6.4,6.4,6.4,16599000,3395800,931680,1738500,4062700,2892600,796310,1724100,1057600,0,0,0,1716600,1091700,0,0,0,1,1,1,2,1,1,1,1,9,,,,2016,2148;3269,True;True,2244;3409,13337;13338;20148;20149;20150;20151;20152;20153;20154;20155,9720;14622;14623;14624;14625;14626;14627;14628;14629,9720;14622,,,9606
Q8WVM8,Q8WVM8,6,6,6,Sec1 family domain-containing protein 1,SCFD1,sp|Q8WVM8|SCFD1_HUMAN Sec1 family domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SCFD1 PE=1 SV=4,1,6,6,6,5,2,2,3,3,3,4,5,5,2,2,3,3,3,4,5,5,2,2,3,3,3,4,5,13.1,13.1,13.1,72.379,642,642,1,27,0,66.006,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,11.1,5,5,7.2,7,7.2,8.4,11.1,21458000,6131700,1046400,1387500,1588200,2038900,2709700,3242500,3312700,818410,712580,689850,536810,902410,707410,903960,741640,3,2,1,1,3,1,3,5,19,,,,2017,2640;4036;5619;6600;7525;8453,True;True;True;True;True;True,2752;4202;5861;6875;7832;8873,16210;24969;24970;24971;24972;24973;24974;24975;24976;35496;35497;35498;35499;35500;35501;35502;35503;41593;41594;47221;47222;47223;47224;47225;53845;53846;53847,11758;18211;18212;18213;18214;18215;18216;18217;18218;18219;25838;25839;25840;25841;25842;30250;34361;39365;39366,11758;18216;25841;30250;34361;39366,,,9606
Q8WVY7,Q8WVY7,8,8,8,Ubiquitin-like domain-containing CTD phosphatase 1,UBLCP1,sp|Q8WVY7|UBCP1_HUMAN Ubiquitin-like domain-containing CTD phosphatase 1 OS=Homo sapiens OX=9606 GN=UBLCP1 PE=1 SV=2,1,8,8,8,6,2,5,5,8,6,6,5,6,2,5,5,8,6,6,5,6,2,5,5,8,6,6,5,18.9,18.9,18.9,36.804,318,318,1,44,0,60.734,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,16.7,9.1,13.5,16.7,18.9,13.8,16,14.8,27923000,4196500,818640,2660100,3818800,6753000,2470400,3702000,3503100,1005900,1087300,1250200,1619400,1061200,807910,822050,1454100,3,1,3,4,4,3,5,3,26,,,,2018,1823;3467;5675;6208;6416;6942;9192;10841,True;True;True;True;True;True;True;True,1906;3609;5918;6468;6682;7227;9635;11344,11346;11347;11348;11349;11350;11351;11352;21465;21466;21467;21468;21469;35856;35857;35858;35859;35860;35861;39201;39202;39203;39204;39205;39206;40432;40433;40434;43668;43669;43670;43671;43672;43673;58421;58422;58423;58424;58425;58426;58427;58428;69304;69305;69306,8253;8254;8255;8256;8257;8258;8259;15603;15604;26121;26122;26123;28473;28474;28475;28476;28477;29374;29375;29376;31804;31805;31806;31807;42544;50749,8256;15604;26121;28477;29374;31804;42544;50749,,,9606
Q8WW12,Q8WW12,2,2,2,PEST proteolytic signal-containing nuclear protein,PCNP,sp|Q8WW12|PCNP_HUMAN PEST proteolytic signal-containing nuclear protein OS=Homo sapiens OX=9606 GN=PCNP PE=1 SV=2,1,2,2,2,2,1,2,2,0,1,1,1,2,1,2,2,0,1,1,1,2,1,2,2,0,1,1,1,14.6,14.6,14.6,18.925,178,178,1,10,0,18.378,By MS/MS,By MS/MS,By MS/MS,By MS/MS,,By MS/MS,By MS/MS,By matching,14.6,8.4,14.6,14.6,0,6.2,8.4,8.4,6051600,1400700,547930,898810,1181800,0,385280,965110,671930,304900,0,454240,490180,0,0,0,0,3,1,1,0,0,1,1,0,7,,,,2019,2608;9583,True;True,2720;10039,16007;16008;16009;16010;60863;60864;60865;60866;60867;60868,11606;11607;44262;44263;44264;44265;44266,11606;44265,,,9606
Q8WW33,Q8WW33,2,2,2,Gametocyte-specific factor 1,GTSF1,sp|Q8WW33|GTSF1_HUMAN Gametocyte-specific factor 1 OS=Homo sapiens OX=9606 GN=GTSF1 PE=1 SV=2,1,2,2,2,1,2,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,2,1,0,0,0,0,0,9.6,9.6,9.6,19.266,167,167,1,4,0.00089686,11.044,By MS/MS,By MS/MS,By MS/MS,,,,,,4.2,9.6,4.2,0,0,0,0,0,2815500,1055000,1350800,409670,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,4,,,,2020,2880;9993,True;True,3004;10463,17749;17750;17751;63514,12877;12878;12879;46290,12877;46290,,,9606
Q8WW59,Q8WW59,3,3,3,SPRY domain-containing protein 4,SPRYD4,sp|Q8WW59|SPRY4_HUMAN SPRY domain-containing protein 4 OS=Homo sapiens OX=9606 GN=SPRYD4 PE=1 SV=2,1,3,3,3,1,1,1,2,2,0,1,1,1,1,1,2,2,0,1,1,1,1,1,2,2,0,1,1,12.1,12.1,12.1,23.128,207,207,1,9,0,16.428,By MS/MS,By MS/MS,By matching,By MS/MS,By MS/MS,,By MS/MS,By MS/MS,4.8,4.8,4.8,8.7,8.2,0,4.8,4.8,5511300,1452900,207270,478350,1548700,1038800,0,496440,288800,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,4,,,,2021,4318;10434;11208,True;True;True,4498;10916;11726,26801;66391;66392;66393;66394;66395;66396;66397;71601,19581;48541;48542;52469,19581;48541;52469,,,9606
Q8WWI1,Q8WWI1,1,1,1,LIM domain only protein 7,LMO7,sp|Q8WWI1|LMO7_HUMAN LIM domain only protein 7 OS=Homo sapiens OX=9606 GN=LMO7 PE=1 SV=3,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0.6,0.6,0.6,192.69,1683,1683,1,3,0.0093795,6.1228,,By MS/MS,By MS/MS,By MS/MS,,,,,0,0.6,0.6,0.6,0,0,0,0,1972500,0,456170,930290,586090,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,,,,2022,470,TRUE,495,2910;2911;2912,2178;2179;2180,2179,,,9606
Q8WWM7,Q8WWM7,31,31,31,Ataxin-2-like protein,ATXN2L,sp|Q8WWM7|ATX2L_HUMAN Ataxin-2-like protein OS=Homo sapiens OX=9606 GN=ATXN2L PE=1 SV=2,1,31,31,31,24,25,27,27,23,25,25,26,24,25,27,27,23,25,25,26,24,25,27,27,23,25,25,26,30,30,30,113.37,1075,1075,1,226,0,323.31,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,23.4,22,25,26.4,25.2,25.4,25.5,26.8,351430000,48670000,29925000,48710000,49726000,41539000,42083000,49638000,41141000,4331700,6030800,6931500,6709200,5326600,6789200,6092600,5402500,20,16,23,22,15,26,26,21,169,,,,2023,1204;1339;1698;1704;1831;2082;2557;2558;2904;2905;3083;3152;3395;3561;3584;4339;4340;4354;4775;5054;5407;9093;9133;9146;10303;10777;10836;11083;11084;11810;11811,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,1263;1404;1776;1782;1914;2172;2667;2668;3028;3029;3214;3286;3537;3708;3733;4520;4521;4536;4537;4976;5276;5646;9532;9574;9588;10778;11278;11339;11593;11594;12365;12366,7452;7453;7454;7455;7456;7457;8257;8258;8259;8260;10434;10435;10436;10437;10438;10439;10440;10474;10475;10476;10477;11401;11402;11403;11404;11405;11406;11407;12935;12936;12937;12938;12939;12940;15714;15715;15716;15717;15718;15719;15720;15721;15722;15723;15724;15725;15726;15727;15728;15729;17883;17884;17885;17886;17887;17888;17889;17890;17891;17892;17893;17894;17895;17896;17897;17898;18958;18959;18960;18961;18962;18963;18964;18965;18966;18967;18968;19407;19408;19409;19410;19411;19412;19413;19414;19415;19416;19417;19418;19419;19420;21007;21008;21009;22006;22007;22008;22009;22010;22011;22012;22013;22172;22173;22174;22175;22176;22177;22178;22179;26951;26952;26953;26954;26955;26956;26957;26958;26959;26960;26961;26962;26963;26964;27053;27054;27055;27056;27057;27058;27059;27060;27061;27062;27063;27064;27065;27066;27067;29928;29929;29930;29931;29932;31777;31778;31779;31780;31781;31782;31783;31784;34013;34014;57782;57783;57784;58062;58063;58064;58065;58135;58136;58137;58138;58139;65588;65589;65590;65591;65592;65593;65594;65595;65596;65597;65598;65599;65600;68889;68890;68891;68892;68893;68894;68895;68896;69266;69267;69268;69269;69270;69271;69272;69273;70785;70786;70787;70788;70789;70790;70791;70792;70793;70794;70795;70796;70797;70798;70799;70800;75650;75651;75652;75653;75654;75655;75656;75657;75658;75659;75660;75661;75662;75663;75664,5455;5456;5457;5458;6026;7574;7575;7576;7577;7578;7579;7580;7603;7604;8303;8304;8305;8306;8307;8308;8309;8310;8311;9433;9434;9435;11388;11389;11390;11391;11392;11393;11394;11395;11396;11397;11398;11399;11400;11401;11402;11403;12972;12973;12974;12975;12976;12977;12978;12979;12980;12981;13780;13781;13782;13783;14087;14088;14089;14090;14091;14092;14093;14094;14095;14096;14097;14098;14099;14100;15286;16010;16011;16012;16013;16014;16015;16136;16137;16138;16139;16140;16141;16142;16143;16144;16145;16146;16147;19690;19691;19692;19693;19694;19695;19696;19756;19757;19758;19759;19760;19761;19762;19763;19764;19765;21823;21824;23170;23171;23172;23173;23174;23175;23176;23177;24770;42118;42119;42306;42307;42308;42309;42349;42350;42351;42352;42353;47966;47967;47968;47969;50414;50415;50416;50417;50418;50419;50420;50421;50724;50725;50726;50727;50728;50729;50730;50731;51845;51846;51847;51848;51849;51850;51851;51852;51853;51854;51855;51856;51857;51858;55401;55402;55403;55404;55405;55406;55407,5456;6026;7576;7603;8309;9435;11394;11399;12979;12980;13782;14099;15286;16012;16138;19692;19695;19760;21823;23174;24770;42119;42308;42349;47967;50414;50731;51847;51853;55402;55407,,,9606
Q8WWW0,Q8WWW0,4,4,4,Ras association domain-containing protein 5,RASSF5,sp|Q8WWW0|RASF5_HUMAN Ras association domain-containing protein 5 OS=Homo sapiens OX=9606 GN=RASSF5 PE=1 SV=1,1,4,4,4,2,4,4,3,4,4,2,4,2,4,4,3,4,4,2,4,2,4,4,3,4,4,2,4,13.6,13.6,13.6,47.09,418,418,1,27,0,43.826,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,7.2,13.6,13.6,9.1,13.6,13.6,7.4,13.6,32649000,2558900,5363900,7393800,1917400,3879500,4118500,3301300,4115200,1352700,4773300,4355500,2234100,2030200,2023300,2157600,2037300,1,3,3,1,2,2,2,3,17,,,,2024,6764;7362;7397;9434,True;True;True;True,7046;7663;7702;9883,42710;42711;42712;42713;42714;42715;46237;46238;46239;46240;46241;46242;46243;46446;46447;46448;46449;46450;46451;46452;59885;59886;59887;59888;59889;59890;59891,31063;31064;31065;33675;33676;33677;33678;33679;33680;33681;33818;43576;43577;43578;43579;43580;43581,31063;33676;33818;43580,,,9606
Q8WWY3,Q8WWY3,2,2,2,U4/U6 small nuclear ribonucleoprotein Prp31,PRPF31,sp|Q8WWY3|PRP31_HUMAN U4/U6 small nuclear ribonucleoprotein Prp31 OS=Homo sapiens OX=9606 GN=PRPF31 PE=1 SV=2,1,2,2,2,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,7.2,7.2,7.2,55.455,499,499,1,6,0,12.111,By MS/MS,By MS/MS,,By MS/MS,,By MS/MS,By MS/MS,By MS/MS,4.2,3,0,3,0,3,3,4.2,3087800,1107200,266710,0,269860,0,353100,276490,814470,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,,,,2025,799;11561,True;True,839;12097,4917;4918;4919;4920;73939;73940,3604;54211,3604;54211,,,9606
Q8WXD5,Q8WXD5,3,3,3,Gem-associated protein 6,GEMIN6,sp|Q8WXD5|GEMI6_HUMAN Gem-associated protein 6 OS=Homo sapiens OX=9606 GN=GEMIN6 PE=1 SV=1,1,3,3,3,2,2,2,2,3,2,3,1,2,2,2,2,3,2,3,1,2,2,2,2,3,2,3,1,22.8,22.8,22.8,18.824,167,167,1,18,0,48.137,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,15.6,15.6,15.6,15.6,22.8,15.6,22.8,7.8,42849000,6795400,2577200,7459000,5824300,4388300,5923100,5244400,4637500,0,1810700,3809800,2732100,1723200,2495000,2266900,0,2,1,2,2,3,1,2,1,14,,,,2026,5479;8012;11855,True;True;True,5719;8409;12410,34478;34479;50980;50981;50982;50983;50984;50985;50986;50987;75920;75921;75922;75923;75924;75925;75926;75927,25118;25119;37201;37202;37203;37204;55579;55580;55581;55582;55583;55584;55585;55586,25119;37203;55582,,,9606
Q8WXF1,Q8WXF1,4,4,4,Paraspeckle component 1,PSPC1,sp|Q8WXF1|PSPC1_HUMAN Paraspeckle component 1 OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1,1,4,4,4,4,3,4,3,3,1,3,1,4,3,4,3,3,1,3,1,4,3,4,3,3,1,3,1,10.1,10.1,10.1,58.743,523,523,1,22,0,24.383,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,10.1,8,10.1,8,8,2.7,8,3.3,25730000,9428300,1945600,3031900,3534200,3564600,855440,2436500,933700,1793300,1163100,1064000,1241600,1381700,0,831270,0,2,0,2,1,3,1,2,1,12,,,,2027,2480;2490;6407;12378,True;True;True;True,2589;2599;6673;12947,15245;15246;15247;15248;15249;15250;15251;15312;15313;15314;15315;40380;40381;40382;40383;40384;40385;40386;79214;79215;79216;79217,11032;11033;11034;11035;11083;29331;29332;29333;29334;29335;29336;57988,11032;11083;29332;57988,,,9606
Q8WXH0,Q8WXH0,2,2,2,Nesprin-2,SYNE2,sp|Q8WXH0|SYNE2_HUMAN Nesprin-2 OS=Homo sapiens OX=9606 GN=SYNE2 PE=1 SV=3,1,2,2,2,2,1,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,1,2,1,2,2,1,2,0.2,0.2,0.2,796.43,6885,6885,1,20,0.00089888,11.087,By MS/MS,By matching,By MS/MS,By matching,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.2,0.1,0.2,0.1,0.2,0.2,0.1,0.2,3084300,833770,177420,649080,255230,302780,400870,111290,353850,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,,,,2028,6313;8718,True;True,6577;9149,39859;39860;39861;39862;39863;39864;39865;39866;39867;39868;39869;55560;55561;55562;55563;55564;55565;55566;55567;55568,28948;28949;40600,28949;40600,,,9606
Q8WXI9,Q8WXI9,4,3,3,Transcriptional repressor p66-beta,GATAD2B,sp|Q8WXI9|P66B_HUMAN Transcriptional repressor p66-beta OS=Homo sapiens OX=9606 GN=GATAD2B PE=1 SV=1,1,4,3,3,2,2,2,4,1,3,2,1,1,1,1,3,0,2,1,0,1,1,1,3,0,2,1,0,11.8,9.9,9.9,65.26,593,593,1,9,0,24.665,By matching,By MS/MS,By MS/MS,By MS/MS,By matching,By MS/MS,By matching,By matching,4,4,4,11.8,1.9,8.3,4,1.9,11952000,1494800,866640,978110,4257200,0,2331700,2023800,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,,,,2029,549;1236;10945;11518,False;True;True;True,577;1295;11449;12045,3389;3390;3391;3392;3393;3394;3395;3396;7632;69964;69965;73563;73564;73565;73566;73567;73568,2517;2518;2519;2520;2521;2522;2523;5594;51254;53945;53946,2523;5594;51254;53946,,,9606
Q8WXX5,Q8WXX5,2,2,2,DnaJ homolog subfamily C member 9,DNAJC9,sp|Q8WXX5|DNJC9_HUMAN DnaJ homolog subfamily C member 9 OS=Homo sapiens OX=9606 GN=DNAJC9 PE=1 SV=1,1,2,2,2,0,0,0,2,1,1,1,1,0,0,0,2,1,1,1,1,0,0,0,2,1,1,1,1,14.6,14.6,14.6,29.909,260,260,1,6,0,22.974,,,,By MS/MS,By matching,By matching,By matching,By matching,0,0,0,14.6,10.4,10.4,10.4,10.4,7910000,0,0,0,1718500,1169300,1749100,1088300,2184700,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,,,,2030,980;5056,True;True,1028;5278,6076;6077;6078;6079;6080;31788,4438;23180,4438;23180,,,9606
