Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Number of proteins,Peptides,Razor + unique peptides,Unique peptides,Peptides PD1,Peptides PD2,Peptides PD3,Peptides PD4,Peptides PE1,Peptides PE2,Peptides PE3,Peptides PE4,Razor + unique peptides PD1,Razor + unique peptides PD2,Razor + unique peptides PD3,Razor + unique peptides PD4,Razor + unique peptides PE1,Razor + unique peptides PE2,Razor + unique peptides PE3,Razor + unique peptides PE4,Unique peptides PD1,Unique peptides PD2,Unique peptides PD3,Unique peptides PD4,Unique peptides PE1,Unique peptides PE2,Unique peptides PE3,Unique peptides PE4,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Sequence lengths,Fraction average,Fraction 1,Q-value,Score,Identification type PD1,Identification type PD2,Identification type PD3,Identification type PD4,Identification type PE1,Identification type PE2,Identification type PE3,Identification type PE4,Sequence coverage PD1 [%],Sequence coverage PD2 [%],Sequence coverage PD3 [%],Sequence coverage PD4 [%],Sequence coverage PE1 [%],Sequence coverage PE2 [%],Sequence coverage PE3 [%],Sequence coverage PE4 [%],Intensity,Intensity PD1,Intensity PD2,Intensity PD3,Intensity PD4,Intensity PE1,Intensity PE2,Intensity PE3,Intensity PE4,LFQ intensity PD1,LFQ intensity PD2,LFQ intensity PD3,LFQ intensity PD4,LFQ intensity PE1,LFQ intensity PE2,LFQ intensity PE3,LFQ intensity PE4,MS/MS count PD1,MS/MS count PD2,MS/MS count PD3,MS/MS count PD4,MS/MS count PE1,MS/MS count PE2,MS/MS count PE3,MS/MS count PE4,MS/MS count,Only identified by site,Reverse,Potential contaminant,id,Peptide IDs,Peptide is razor,Mod. peptide IDs,Evidence IDs,MS/MS IDs,Best MS/MS,Oxidation (M) site IDs,Oxidation (M) site positions,Taxonomy IDs
Q9Y365,Q9Y365,1,1,1,PCTP-like protein,STARD10,sp|Q9Y365|STA10_HUMAN START domain-containing protein 10 OS=Homo sapiens OX=9606 GN=STARD10 PE=1 SV=2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.8,4.8,4.8,33.048,291,291,1,8,0.0020644,6.6723,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,42604000,3106100,3026400,558330,1774200,17686000,7052100,7443600,1957800,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,4,,,,2568,7243,TRUE,7531,41206;41207;41208;41209;41210;41211;41212;41213,29384;29385;29386;29387,29384,,,9606
Q9Y371,Q9Y371,4,4,4,Endophilin-B1,SH3GLB1,sp|Q9Y371|SHLB1_HUMAN Endophilin-B1 OS=Homo sapiens OX=9606 GN=SH3GLB1 PE=1 SV=1,1,4,4,4,1,1,0,1,4,4,3,4,1,1,0,1,4,4,3,4,1,1,0,1,4,4,3,4,14,14,14,40.796,365,365,1,18,0,27.694,By matching,By matching,,By matching,By MS/MS,By MS/MS,By MS/MS,By MS/MS,4.1,3.6,0,3.6,14,14,11,14,20116000,334980,420040,0,210270,5357400,4503000,4419400,4870800,0,0,0,0,3582100,2299700,2593400,2653600,0,0,0,0,4,3,2,2,11,,,,2569,3239;5686;6446;8418,True;True;True;True,3364;5916;6701;8811,17946;17947;17948;17949;32585;32586;32587;36861;36862;36863;36864;36865;48738;48739;48740;48741;48742;48743,12758;12759;12760;12761;23236;23237;26282;34819;34820;34821;34822,12761;23237;26282;34821,,,9606
Q9Y383,Q9Y383,5,5,3,Putative RNA-binding protein Luc7-like 2,LUC7L2,sp|Q9Y383|LC7L2_HUMAN Putative RNA-binding protein Luc7-like 2 OS=Homo sapiens OX=9606 GN=LUC7L2 PE=1 SV=2,1,5,5,3,4,4,3,2,4,4,3,5,4,4,3,2,4,4,3,5,2,2,2,0,2,2,1,3,14.5,14.5,8.9,46.513,392,392,1,37,0,37.715,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,11.7,11.7,8.7,5.6,11.7,11.7,7.9,14.5,34851000,1142800,2009600,352700,131810,8667300,8335300,7389000,6822500,2270000,1562500,2121200,0,3570300,3772600,3651000,3832100,4,2,2,1,5,4,4,5,27,,,,2570,553;5726;6173;7796;10802,True;True;True;True;True,581;5957;6417;8168;8169;11282,3017;32772;32773;32774;32775;32776;32777;35263;35264;35265;35266;35267;35268;35269;35270;35271;35272;35273;45194;45195;45196;45197;45198;45199;45200;45201;45202;45203;45204;62691;62692;62693;62694;62695;62696;62697;62698,2227;23369;23370;25167;25168;25169;25170;25171;25172;25173;25174;25175;25176;25177;32398;32399;32400;32401;32402;45041;45042;45043;45044;45045;45046;45047;45048,2227;23369;25170;32402;45042,583,177,9606
Q9Y385,Q9Y385,1,1,1,Ubiquitin-conjugating enzyme E2 J1,UBE2J1,sp|Q9Y385|UB2J1_HUMAN Ubiquitin-conjugating enzyme E2 J1 OS=Homo sapiens OX=9606 GN=UBE2J1 PE=1 SV=2,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.7,4.7,4.7,35.198,318,318,1,2,0.002445,6.5364,By MS/MS,By matching,,,,,,,4.7,4.7,0,0,0,0,0,0,245140,113130,132010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,2571,8772,TRUE,9174,50786;50787,36209,36209,,,9606
Q9Y399,Q9Y399,1,1,1,"28S ribosomal protein S2, mitochondrial",MRPS2,"sp|Q9Y399|RT02_HUMAN 28S ribosomal protein S2, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS2 PE=1 SV=1",1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,7.4,7.4,7.4,33.249,296,296,1,2,0.0032129,6.4011,,,,,By matching,,,By MS/MS,0,0,0,0,7.4,0,0,7.4,1974400,0,0,0,0,94424,0,0,1879900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,2572,6636,TRUE,6900,37873;37874,27048,27048,,,9606
Q9Y3A2,Q9Y3A2,2,2,2,Probable U3 small nucleolar RNA-associated protein 11,UTP11L,sp|Q9Y3A2|UTP11_HUMAN Probable U3 small nucleolar RNA-associated protein 11 OS=Homo sapiens OX=9606 GN=UTP11 PE=1 SV=2,1,2,2,2,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,11.5,11.5,11.5,30.446,253,253,1,8,0,54.599,,,,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0,0,0,0,11.5,11.5,11.5,11.5,7350700,0,0,0,0,2315000,2288100,1139000,1608400,0,0,0,0,2058600,1972800,0,1324500,0,0,0,0,2,2,2,2,8,,,,2573,4015;5075,True;True,4172;5287,22390;22391;22392;22393;28941;28942;28943;28944,16017;16018;16019;16020;20692;20693;20694;20695,16019;20695,,,9606
Q9Y3A5,Q9Y3A5,3,3,3,Ribosome maturation protein SBDS,SBDS,sp|Q9Y3A5|SBDS_HUMAN Ribosome maturation protein SBDS OS=Homo sapiens OX=9606 GN=SBDS PE=1 SV=4,1,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,16.4,16.4,16.4,28.763,250,250,1,23,0,49.52,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,16.4,16.4,12.8,16.4,16.4,16.4,16.4,16.4,24038000,828370,1906500,319590,1369800,5731800,4473700,5411500,3997000,1835900,2043500,1744100,1737100,3506300,2733500,3178100,2495900,1,2,1,1,2,2,3,2,14,,,,2574,3999;8851;9203,True;True;True,4156;9254;9623,22297;22298;22299;22300;22301;22302;22303;51193;51194;51195;51196;51197;51198;51199;51200;53199;53200;53201;53202;53203;53204;53205;53206,15948;15949;15950;36484;36485;36486;37941;37942;37943;37944;37945;37946;37947;37948,15948;36486;37943,,,9606
Q9Y3B4,Q9Y3B4,2,2,2,Splicing factor 3B subunit 6,SF3B6,sp|Q9Y3B4|SF3B6_HUMAN Splicing factor 3B subunit 6 OS=Homo sapiens OX=9606 GN=SF3B6 PE=1 SV=1,1,2,2,2,0,0,0,0,2,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,2,1,0,1,20.8,20.8,20.8,14.585,125,125,1,4,0,16.953,,,,,By MS/MS,By MS/MS,,By matching,0,0,0,0,20.8,9.6,0,9.6,2810600,0,0,0,0,858890,1182800,0,768900,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,,,,2575,3523;4802,True;True,3662;5001,19529;27353;27354;27355,13909;19569,13909;19569,,,9606
Q9Y3B7,Q9Y3B7,2,2,2,"39S ribosomal protein L11, mitochondrial",MRPL11,"sp|Q9Y3B7|RM11_HUMAN 39S ribosomal protein L11, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL11 PE=1 SV=1",1,2,2,2,2,1,0,0,2,2,2,2,2,1,0,0,2,2,2,2,2,1,0,0,2,2,2,2,10.4,10.4,10.4,20.683,192,192,1,11,0,18.094,By MS/MS,By matching,,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,10.4,6.8,0,0,10.4,10.4,10.4,10.4,4064200,109410,108170,0,0,987790,1155700,1009700,693330,378430,0,0,0,676740,578680,551590,442370,0,0,0,0,2,1,1,1,5,,,,2576,1455;4042,True;True,1518;4200,8083;8084;8085;8086;8087;8088;22555;22556;22557;22558;22559,5716;5717;5718;5719;16139,5719;16139,,,9606
Q9Y3C1,Q9Y3C1,6,6,6,Nucleolar protein 16,NOP16,sp|Q9Y3C1|NOP16_HUMAN Nucleolar protein 16 OS=Homo sapiens OX=9606 GN=NOP16 PE=1 SV=2,1,6,6,6,0,0,0,0,4,6,5,3,0,0,0,0,4,6,5,3,0,0,0,0,4,6,5,3,34.8,34.8,34.8,21.188,178,178,1,20,0,68.271,,,,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0,0,0,0,20.2,34.8,28.7,12.4,10581000,0,0,0,0,2068400,3856000,2659200,1997400,0,0,0,0,703580,1251100,952420,956830,0,0,0,0,2,7,4,3,16,,,,2577,543;1003;2920;7917;8316;11815,True;True;True;True;True;True,568;1049;3035;8294;8706;8707;12335;12336,2956;5614;5615;5616;5617;16105;16106;45866;45867;45868;45869;45870;48176;48177;48178;68610;68611;68612;68613;68614,2180;4055;4056;4057;4058;11420;11421;32881;32882;32883;32884;34462;34463;49251;49252;49253,2180;4058;11421;32881;34463;49252,605,56,9606
Q9Y3C8,Q9Y3C8,2,2,2,Ubiquitin-fold modifier-conjugating enzyme 1,UFC1,sp|Q9Y3C8|UFC1_HUMAN Ubiquitin-fold modifier-conjugating enzyme 1 OS=Homo sapiens OX=9606 GN=UFC1 PE=1 SV=3,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,10.8,10.8,10.8,19.458,167,167,1,12,0.00049579,11.656,By matching,By matching,By matching,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,6,6,6,6,10.8,10.8,10.8,10.8,10580000,530940,673650,310050,468530,2386900,2368800,1979400,1861600,0,0,0,0,1511500,1288300,1194200,1146000,0,0,0,0,2,1,0,0,3,,,,2578,1323;6288,True;True,1383;6535,7319;7320;7321;7322;35998;35999;36000;36001;36002;36003;36004;36005,5197;5198;25679,5198;25679,,,9606
Q9Y3D2,Q9Y3D2,1,1,1,"Methionine-R-sulfoxide reductase B2, mitochondrial",MSRB2,"sp|Q9Y3D2|MSRB2_HUMAN Methionine-R-sulfoxide reductase B2, mitochondrial OS=Homo sapiens OX=9606 GN=MSRB2 PE=1 SV=2",1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,5.5,5.5,5.5,19.536,182,182,1,4,0.0084844,6.1288,,,,,By MS/MS,,By MS/MS,By MS/MS,0,0,0,0,5.5,0,5.5,5.5,1199800,0,0,0,0,698630,0,305190,195940,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,2579,8712,TRUE,9114,50421;50422;50423;50424,35968,35968,,,9606
Q9Y3D6,Q9Y3D6,2,2,2,Mitochondrial fission 1 protein,FIS1,sp|Q9Y3D6|FIS1_HUMAN Mitochondrial fission 1 protein OS=Homo sapiens OX=9606 GN=FIS1 PE=1 SV=2,1,2,2,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,16.4,16.4,16.4,16.937,152,152,1,3,0,22.483,,,,,By MS/MS,By MS/MS,By MS/MS,,0,0,0,0,8.6,7.9,7.9,0,2096600,0,0,0,0,2096600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,,,,2580,3294;5146,True;True,3419;5359,18250;29353;29354,12991;20987;20988,12991;20988,,,9606
Q9Y3D9,Q9Y3D9,2,2,2,"28S ribosomal protein S23, mitochondrial",MRPS23,"sp|Q9Y3D9|RT23_HUMAN 28S ribosomal protein S23, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS23 PE=1 SV=2",1,2,2,2,1,1,0,1,2,0,2,1,1,1,0,1,2,0,2,1,1,1,0,1,2,0,2,1,12.6,12.6,12.6,21.77,190,190,1,8,0,16.58,By MS/MS,By MS/MS,,By MS/MS,By MS/MS,,By MS/MS,By MS/MS,5.3,5.3,0,5.3,12.6,0,12.6,5.3,11096000,159360,188110,0,172050,4567300,0,4810000,1199300,0,0,0,0,3837400,0,3713800,0,1,0,0,1,2,0,1,1,6,,,,2581,384;5950,True;True,404;6190,2153;2154;34079;34080;34081;34082;34083;34084,1605;24312;24313;24314;24315;24316,1605;24316,,,9606
Q9Y3E2,Q9Y3E2,2,2,2,BolA-like protein 1,BOLA1,sp|Q9Y3E2|BOLA1_HUMAN BolA-like protein 1 OS=Homo sapiens OX=9606 GN=BOLA1 PE=1 SV=1,1,2,2,2,1,0,0,0,2,1,2,2,1,0,0,0,2,1,2,2,1,0,0,0,2,1,2,2,19,19,19,14.289,137,137,1,8,0,13.019,By MS/MS,,,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,12.4,0,0,0,19,12.4,19,19,5858300,97336,0,0,0,1641700,1046600,1547700,1525000,0,0,0,0,1173300,0,1083200,1048100,0,0,0,0,2,2,2,3,9,,,,2582,2442;7489,True;True,2539;7840,13429;13430;13431;43393;43394;43395;43396;43397,9482;9483;9484;30991;30992;30993;30994;30995;30996,9482;30995,,,9606
Q9Y3E5,Q9Y3E5,2,2,2,"Peptidyl-tRNA hydrolase 2, mitochondrial",PTRH2,"sp|Q9Y3E5|PTH2_HUMAN Peptidyl-tRNA hydrolase 2, mitochondrial OS=Homo sapiens OX=9606 GN=PTRH2 PE=1 SV=1",1,2,2,2,0,0,0,0,1,1,1,2,0,0,0,0,1,1,1,2,0,0,0,0,1,1,1,2,24.6,24.6,24.6,19.193,179,179,1,5,0,22.26,,,,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0,0,0,0,8.4,8.4,8.4,24.6,4897400,0,0,0,0,658760,567740,766150,2904800,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,,,,2583,587;10308,True;True,620;10768,3228;3229;3230;3231;59868,2372;2373;2374;2375;42946,2374;42946,,,9606
Q9Y3F4,Q9Y3F4,7,7,7,Serine-threonine kinase receptor-associated protein,STRAP,sp|Q9Y3F4|STRAP_HUMAN Serine-threonine kinase receptor-associated protein OS=Homo sapiens OX=9606 GN=STRAP PE=1 SV=1,1,7,7,7,5,5,4,4,7,5,7,5,5,5,4,4,7,5,7,5,5,5,4,4,7,5,7,5,33.1,33.1,33.1,38.438,350,350,1,42,0,184.95,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,25.1,24,20,15.4,33.1,21.1,33.1,23.4,59151000,2100800,4007300,1447700,1845500,12946000,9829400,16567000,10408000,2370100,2530400,4143500,3055500,4344300,3744300,3956000,3720400,6,5,3,3,7,4,7,5,40,,,,2584,2825;4893;8137;9122;9239;11368;11577,True;True;True;True;True;True;True,2938;5098;8524;9538;9661;11880;12093,15592;15593;15594;15595;27894;27895;27896;27897;27898;27899;47187;47188;47189;47190;47191;47192;47193;47194;52719;52720;52721;52722;52723;52724;53422;53423;53424;53425;53426;53427;66077;66078;66079;66080;67232;67233;67234;67235;67236;67237;67238;67239,11047;11048;11049;11050;19949;19950;19951;19952;19953;19954;33799;33800;33801;33802;33803;33804;33805;33806;37562;37563;37564;37565;37566;37567;38102;38103;38104;38105;38106;38107;47441;47442;47443;48257;48258;48259;48260;48261;48262;48263,11047;19953;33799;37567;38103;47443;48259,,,9606
Q9Y3I0,Q9Y3I0,9,9,9,tRNA-splicing ligase RtcB homolog,RTCB,sp|Q9Y3I0|RTCB_HUMAN RNA-splicing ligase RtcB homolog OS=Homo sapiens OX=9606 GN=RTCB PE=1 SV=1,1,9,9,9,5,7,3,6,6,7,8,7,5,7,3,6,6,7,8,7,5,7,3,6,6,7,8,7,21.4,21.4,21.4,55.21,505,505,1,50,0,113.02,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,11.5,19.8,7.5,17.6,19.8,13.9,15.4,13.9,45687000,1059800,4415900,810920,2608100,8796600,8297600,10147000,9551100,1924600,2951700,3047300,2335000,3365300,3122700,3739500,3575100,2,5,2,4,5,9,7,5,39,,,,2585,1141;3095;3323;5714;8203;8789;8790;9753;10232,True;True;True;True;True;True;True;True;True,1192;3218;3449;3450;5944;8591;9191;9192;10187;10689,6337;17079;17080;17081;17082;17083;17084;18383;18384;18385;18386;18387;18388;18389;18390;18391;32731;32732;32733;32734;32735;32736;47527;47528;47529;47530;47531;47532;47533;47534;50848;50849;50850;50851;50852;50853;50854;50855;50856;56498;56499;56500;56501;56502;56503;56504;56505;59445;59446;59447,4549;12126;12127;12128;12129;12130;12131;13093;13094;13095;13096;13097;13098;13099;23344;23345;34036;34037;34038;34039;34040;34041;34042;34043;36244;36245;36246;36247;36248;36249;36250;36251;36252;40490;40491;40492;40493;40494;40495;40496;42637,4549;12127;13095;23344;34036;36245;36248;40492;42637,606;607,147;310,9606
Q9Y3T9,Q9Y3T9,1,1,1,Nucleolar complex protein 2 homolog,NOC2L,sp|Q9Y3T9|NOC2L_HUMAN Nucleolar complex protein 2 homolog OS=Homo sapiens OX=9606 GN=NOC2L PE=1 SV=4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.3,1.3,1.3,84.918,749,749,1,1,0.0024331,6.4804,,,,By MS/MS,,,,,0,0,0,1.3,0,0,0,0,268990,0,0,0,268990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,2586,5979,TRUE,6219,34237,24429,24429,,,9606
Q9Y3U8,Q9Y3U8,3,3,3,60S ribosomal protein L36,RPL36,sp|Q9Y3U8|RL36_HUMAN 60S ribosomal protein L36 OS=Homo sapiens OX=9606 GN=RPL36 PE=1 SV=3,1,3,3,3,1,0,0,0,2,3,3,3,1,0,0,0,2,3,3,3,1,0,0,0,2,3,3,3,21,21,21,12.254,105,105,1,12,0,27.754,By matching,,,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,12.4,0,0,0,21,21,21,21,20589000,153400,0,0,0,8190900,4045600,5052400,3146300,0,0,0,0,7354000,2720700,3689700,2313300,0,0,0,0,2,1,2,2,7,,,,2587,1586;5513;11851,True;True;True,1656;5735;12375,8788;8789;8790;31543;31544;31545;31546;31547;68900;68901;68902;68903,6230;22496;22497;49491;49492;49493;49494,6230;22497;49494,,,9606
Q9Y3X0,Q9Y3X0,3,3,3,Coiled-coil domain-containing protein 9,CCDC9,sp|Q9Y3X0|CCDC9_HUMAN Coiled-coil domain-containing protein 9 OS=Homo sapiens OX=9606 GN=CCDC9 PE=1 SV=1,1,3,3,3,0,0,0,1,3,3,3,2,0,0,0,1,3,3,3,2,0,0,0,1,3,3,3,2,6.6,6.6,6.6,59.702,531,531,1,12,0,26.4,,,,By matching,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0,0,0,2.4,6.6,6.6,6.6,4.1,7350300,0,0,0,59591,2009800,1704600,2281100,1295200,0,0,0,0,1495200,1381100,1719100,1396100,0,0,0,0,2,3,2,1,8,,,,2588,945;1701;9686,True;True;True,987;1776;10114,5226;5227;5228;5229;9461;9462;9463;9464;56104;56105;56106;56107,3759;3760;3761;6704;6705;6706;6707;40209;40210,3760;6704;40210,,,9606
Q9Y3Z3,Q9Y3Z3,5,5,5,Deoxynucleoside triphosphate triphosphohydrolase SAMHD1,SAMHD1,sp|Q9Y3Z3|SAMH1_HUMAN Deoxynucleoside triphosphate triphosphohydrolase SAMHD1 OS=Homo sapiens OX=9606 GN=SAMHD1 PE=1 SV=2,1,5,5,5,3,3,4,4,3,4,4,4,3,3,4,4,3,4,4,4,3,3,4,4,3,4,4,4,10.1,10.1,10.1,72.2,626,626,1,30,0,54.597,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,6.2,5.4,7.7,7.8,6.5,8.6,7.7,7.2,12220000,828920,1430700,744040,1576400,1843300,2434500,2325300,1037100,1866300,1538900,2587200,1524900,997060,1239300,676430,1681500,0,1,0,1,1,3,3,3,12,,,,2589,1134;2351;4369;10768;10851,True;True;True;True;True,1185;2445;4542;11248;11337,6293;6294;6295;6296;6297;6298;12921;12922;12923;12924;12925;12926;12927;24654;24655;24656;24657;24658;24659;24660;62540;62541;62542;63090;63091;63092;63093;63094;63095;63096,4525;4526;4527;4528;9096;17696;17697;17698;17699;17700;44928;44929;45343,4527;9096;17696;44928;45343,,,9606
Q9Y450,Q9Y450,3,3,3,HBS1-like protein,HBS1L,sp|Q9Y450|HBS1L_HUMAN HBS1-like protein OS=Homo sapiens OX=9606 GN=HBS1L PE=1 SV=1,1,3,3,3,1,2,0,1,0,2,3,3,1,2,0,1,0,2,3,3,1,2,0,1,0,2,3,3,10.2,10.2,10.2,75.472,684,684,1,12,0,24,By matching,By MS/MS,,By MS/MS,,By MS/MS,By MS/MS,By MS/MS,3.4,5.1,0,3.4,0,6.9,10.2,10.2,10392000,70718,403590,0,233270,0,2830300,2996100,3858400,0,2281800,0,0,0,1889400,1843000,2627100,0,2,0,0,0,1,1,2,6,,,,2590,1150;4498;9001,True;True;True,1201;4678;9412,6388;6389;6390;25453;25454;25455;25456;52102;52103;52104;52105;52106,4587;4588;18251;18252;18253;37120,4587;18253;37120,,,9606
Q9Y478;O43741,Q9Y478,7;2,7;2,7;2,5-AMP-activated protein kinase subunit beta-1,PRKAB1,sp|Q9Y478|AAKB1_HUMAN 5-AMP-activated protein kinase subunit beta-1 OS=Homo sapiens OX=9606 GN=PRKAB1 PE=1 SV=4,2,7,7,7,0,0,0,0,6,4,7,6,0,0,0,0,6,4,7,6,0,0,0,0,6,4,7,6,35.2,35.2,35.2,30.382,270,270;272,1,23,0,47.547,,,,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0,0,0,0,30.4,15.2,35.2,24.1,20856000,0,0,0,0,5500000,2996700,6761700,5597300,0,0,0,0,2204100,1236600,2388500,2244000,0,0,0,0,4,2,3,3,12,,,,2591,585;1073;2308;2482;5683;9228;11967,True;True;True;True;True;True;True,618;1123;2402;2580;5913;9650;12493,3221;3222;3223;5960;5961;5962;5963;12701;12702;13640;13641;32571;32572;32573;32574;53355;53356;53357;53358;69678;69679;69680;69681,2368;4304;4305;4306;4307;8957;9629;23227;38052;38053;38054;50132;50133,2368;4307;8957;9629;23227;38052;50133,,,9606;9606
Q9Y490;Q9Y4G6,Q9Y490,37;6,37;6,37;6,Talin-1,TLN1,sp|Q9Y490|TLN1_HUMAN Talin-1 OS=Homo sapiens OX=9606 GN=TLN1 PE=1 SV=3,2,37,37,37,27,25,23,35,19,25,24,29,27,25,23,35,19,25,24,29,27,25,23,35,19,25,24,29,16.8,16.8,16.8,269.76,2541,2541;2542,1,217,0,323.31,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,12.4,12.1,11.2,16,9.1,12.9,11.8,14.2,180250000,10898000,23026000,5644500,24586000,19044000,25495000,30097000,41459000,4481900,4881400,5641300,5321200,2717900,2821800,3139900,4082600,20,18,12,30,12,17,13,21,143,,,,2592,5;75;243;434;457;516;854;1295;1692;2086;2239;2485;2673;4294;4451;4762;5038;5148;5553;5779;5790;6192;6860;7420;8072;10088;10089;10183;10188;10378;10477;10518;10639;10728;10759;11017;11223,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,5;78;254;457;481;541;894;1353;1767;2173;2331;2583;2777;4466;4628;4960;5249;5361;5778;6010;6021;6437;7127;7763;8455;10540;10541;10639;10644;10842;10946;10989;11115;11207;11238;11512;11728,20;21;22;23;24;25;26;27;433;434;1319;1320;1321;1322;1323;1324;1325;1326;2413;2414;2415;2416;2417;2418;2419;2420;2528;2529;2530;2531;2532;2827;2828;2829;2830;2831;4660;4661;4662;4663;4664;4665;4666;7194;9403;9404;11573;11574;11575;11576;11577;11578;11579;12381;12382;13658;13659;13660;13661;13662;14671;24166;24167;24168;24169;24170;24171;24172;24173;24174;24175;24176;24177;25156;25157;25158;25159;25160;25161;25162;25163;27120;27121;28760;28761;28762;28763;28764;28765;28766;28767;29356;29357;29358;29359;29360;29361;29362;29363;31780;31781;31782;31783;31784;31785;31786;33081;33082;33083;33084;33085;33086;33087;33141;33142;33143;33144;33145;33146;33147;35378;35379;35380;35381;35382;35383;35384;35385;39094;39095;39096;39097;39098;39099;39100;39101;42445;42446;42447;42448;42449;46756;46757;46758;46759;58583;58584;58585;58586;58587;58588;58589;58590;58591;58592;59165;59166;59167;59168;59169;59170;59171;59194;59195;59196;59197;59198;60228;60229;60230;60231;60232;60233;60234;60235;60829;60830;60831;60832;61081;61082;61083;61084;61085;61782;61783;61784;61785;61786;61787;61788;62336;62337;62338;62339;62340;62341;62342;62343;62499;64047;64048;64049;64050;64051;64052;64053;64054;64055;64056;64057;65263;65264;65265;65266;65267;65268,14;15;16;17;18;19;20;303;958;959;960;1783;1784;1785;1786;1787;1788;1789;1790;1871;1872;1873;2081;2082;2083;2084;3354;3355;3356;3357;3358;3359;3360;5108;6654;8167;8168;8169;8170;8171;8172;8173;8174;8734;8735;9643;9644;9645;9646;9647;10362;17329;17330;17331;17332;17333;18056;18057;18058;18059;18060;18061;19409;19410;20568;20990;20991;20992;20993;20994;20995;22664;22665;22666;22667;23585;23586;23587;23588;23631;23632;23633;23634;23635;23636;23637;25246;25247;25248;25249;25250;25251;25252;25253;27916;30177;33499;33500;42028;42029;42030;42031;42032;42033;42034;42452;42453;42454;42455;42456;42457;42458;42476;42477;43204;43205;43206;43207;43208;43209;43210;43679;43849;44374;44375;44376;44377;44378;44780;44781;44782;44783;44901;46031;46032;46033;46034;46035;46036;46037;46038;46861;46862;46863;46864;46865,17;303;960;1785;1873;2081;3356;5108;6654;8170;8734;9646;10362;17329;18058;19410;20568;20993;22664;23588;23634;25253;27916;30177;33499;42031;42034;42454;42476;43206;43679;43849;44376;44781;44901;46032;46865,,,9606;9606
