Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Number of proteins,Peptides,Razor + unique peptides,Unique peptides,Peptides HD1,Peptides HD2,Peptides HD3,Peptides HD4,Peptides HE1,Peptides HE2,Peptides HE3,Peptides HE4,Razor + unique peptides HD1,Razor + unique peptides HD2,Razor + unique peptides HD3,Razor + unique peptides HD4,Razor + unique peptides HE1,Razor + unique peptides HE2,Razor + unique peptides HE3,Razor + unique peptides HE4,Unique peptides HD1,Unique peptides HD2,Unique peptides HD3,Unique peptides HD4,Unique peptides HE1,Unique peptides HE2,Unique peptides HE3,Unique peptides HE4,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Sequence lengths,Fraction average,Fraction 1,Q-value,Score,Identification type HD1,Identification type HD2,Identification type HD3,Identification type HD4,Identification type HE1,Identification type HE2,Identification type HE3,Identification type HE4,Sequence coverage HD1 [%],Sequence coverage HD2 [%],Sequence coverage HD3 [%],Sequence coverage HD4 [%],Sequence coverage HE1 [%],Sequence coverage HE2 [%],Sequence coverage HE3 [%],Sequence coverage HE4 [%],Intensity,Intensity HD1,Intensity HD2,Intensity HD3,Intensity HD4,Intensity HE1,Intensity HE2,Intensity HE3,Intensity HE4,LFQ intensity HD1,LFQ intensity HD2,LFQ intensity HD3,LFQ intensity HD4,LFQ intensity HE1,LFQ intensity HE2,LFQ intensity HE3,LFQ intensity HE4,MS/MS count HD1,MS/MS count HD2,MS/MS count HD3,MS/MS count HD4,MS/MS count HE1,MS/MS count HE2,MS/MS count HE3,MS/MS count HE4,MS/MS count,Only identified by site,Reverse,Potential contaminant,id,Peptide IDs,Peptide is razor,Mod. peptide IDs,Evidence IDs,MS/MS IDs,Best MS/MS,Oxidation (M) site IDs,Oxidation (M) site positions,Taxonomy IDs
Q96BX8,Q96BX8,6,6,6,MOB kinase activator 3A,MOB3A,sp|Q96BX8|MOB3A_HUMAN MOB kinase activator 3A OS=Homo sapiens OX=9606 GN=MOB3A PE=1 SV=1,1,6,6,6,3,0,5,3,6,5,6,5,3,0,5,3,6,5,6,5,3,0,5,3,6,5,6,5,30,30,30,25.464,217,217,1,34,0,42.689,By MS/MS,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,14.7,0,29.5,14.7,30,26.7,30,26.7,20832000,474090,0,5234600,783110,7223600,2120100,3284700,1711500,958450,0,1068100,985260,779720,606340,794170,692400,2,0,4,2,5,1,4,2,20,,,,2105,687;1944;3867;5184;5741;6142,True;True;True;True;True;True,719;2018;4002;5381;5953;6367,3691;3692;3693;3694;3695;3696;3697;10419;10420;10421;10422;10423;10424;10425;20512;20513;20514;28281;28282;28283;28284;31498;31499;31500;31501;31502;31503;31504;31505;33748;33749;33750;33751;33752,2593;2594;2595;2596;2597;2598;2599;7230;14339;14340;19902;22092;22093;22094;22095;22096;23627;23628;23629;23630,2594;7230;14340;19902;22093;23627,,,9606
Q96BY6,Q96BY6,13,13,13,Dedicator of cytokinesis protein 10,DOCK10,sp|Q96BY6|DOC10_HUMAN Dedicator of cytokinesis protein 10 OS=Homo sapiens OX=9606 GN=DOCK10 PE=1 SV=3,1,13,13,13,2,4,12,3,5,1,3,1,2,4,12,3,5,1,3,1,2,4,12,3,5,1,3,1,7.5,7.5,7.5,249.53,2186,2186,1,31,0,52.338,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By matching,By MS/MS,By matching,1.6,2,7,1.6,3,0.6,2,0.6,6514000,99615,259700,4487500,246980,823470,90191,247290,259180,122370,241420,903920,229610,202530,0,115970,0,0,1,12,0,2,0,1,0,16,,,,2106,2335;3466;3847;3980;4133;5485;6567;6750;6960;7413;7781;9649;9781,True;True;True;True;True;True;True;True;True;True;True;True;True,2420;3587;3982;4120;4283;5691;6805;6993;7212;7676;8100;10051;10189,12281;12282;12283;18346;20403;20404;21174;22076;22077;22078;22079;22080;22081;22082;22083;30073;30074;36068;36069;37104;38162;38163;40506;42661;42662;53353;53354;53355;54087;54088;54089,8510;12775;14245;14246;14810;15433;21131;25348;25349;26028;26812;26813;28439;29819;37264;37787,8510;12775;14245;14810;15433;21131;25349;26028;26812;28439;29819;37264;37787,,,9606
Q96C19;Q9BUP0,Q96C19,14;2,14;2,14;2,EF-hand domain-containing protein D2,EFHD2,sp|Q96C19|EFHD2_HUMAN EF-hand domain-containing protein D2 OS=Homo sapiens OX=9606 GN=EFHD2 PE=1 SV=1,2,14,14,14,4,4,6,2,11,14,14,14,4,4,6,2,11,14,14,14,4,4,6,2,11,14,14,14,38.8,38.8,38.8,26.697,240,240;239,1,78,0,323.31,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,15.8,15.8,22.1,12.1,34.2,38.8,38.8,38.8,300510000,530880,623070,2607900,332660,72297000,60164000,95728000,68222000,387380,643100,440020,378680,7338200,16773000,22155000,12989000,3,2,2,2,9,14,14,14,60,,,,2107,1079;1639;1640;2319;2503;6354;8109;8954;8955;9459;11294;11295;11762;11763,True;True;True;True;True;True;True;True;True;True;True;True;True;True,1123;1701;1702;2403;2594;6584;8459;8460;9330;9331;9850;11753;11754;12247;12248,5722;5723;5724;8619;8620;8621;8622;8623;8624;8625;8626;12191;12192;12193;12194;13156;13157;13158;13159;13160;13161;13162;13163;34889;34890;34891;34892;34893;44943;44944;44945;44946;44947;44948;44949;44950;44951;49563;49564;49565;49566;49567;49568;49569;49570;49571;49572;49573;49574;49575;49576;49577;52249;52250;52251;52252;62919;62920;62921;62922;62923;62924;62925;62926;62927;62928;62929;62930;62931;62932;62933;65644;65645;65646;65647;65648;65649;65650,4034;4035;4036;6012;6013;6014;6015;6016;6017;8438;9129;9130;9131;9132;9133;9134;9135;9136;24456;24457;24458;24459;31591;31592;31593;31594;31595;31596;31597;34765;34766;34767;34768;34769;34770;34771;34772;34773;34774;34775;34776;34777;36500;36501;36502;36503;44413;44414;44415;44416;44417;44418;44419;46358;46359;46360;46361;46362;46363;46364,4034;6012;6017;8438;9133;24459;31592;34766;34777;36501;44414;44418;46361;46362,590;591,115;136,9606;9606
Q96C36,Q96C36,1,1,1,Pyrroline-5-carboxylate reductase 2,PYCR2,sp|Q96C36|P5CR2_HUMAN Pyrroline-5-carboxylate reductase 2 OS=Homo sapiens OX=9606 GN=PYCR2 PE=1 SV=1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.7,4.7,4.7,33.637,320,320,1,1,0.0012799,2.4244,,,,,By MS/MS,,,,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,2108,6074,TRUE,6297,33344,23325,23325,,,9606
Q96C57,Q96C57,1,1,1,Uncharacterized protein C12orf43,C12orf43,sp|Q96C57|CSTOS_HUMAN Protein CUSTOS OS=Homo sapiens OX=9606 GN=CUSTOS PE=1 SV=2,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,7.6,7.6,7.6,28.17,262,262,1,3,0.0012898,2.4727,,,,,By MS/MS,By MS/MS,,By matching,0,0,0,0,7.6,7.6,0,7.6,2109100,0,0,0,0,666540,257150,0,1185400,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,,,,2109,3974,TRUE,4114,21152;21153;21154,14797;14798,14797,,,9606
Q96C86,Q96C86,9,9,9,m7GpppX diphosphatase,DCPS,sp|Q96C86|DCPS_HUMAN m7GpppX diphosphatase OS=Homo sapiens OX=9606 GN=DCPS PE=1 SV=2,1,9,9,9,5,5,7,4,8,7,8,7,5,5,7,4,8,7,8,7,5,5,7,4,8,7,8,7,30.3,30.3,30.3,38.608,337,337,1,52,0,190.27,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,16.3,16.3,24.3,17.5,27.3,24,27.3,21.7,61203000,879550,3281000,6117700,1033700,23737000,9323700,9977000,6852500,2008800,3567500,1478400,1436700,2633800,3565300,2578400,2151000,3,6,5,1,7,5,5,5,37,,,,2110,87;137;1269;4577;5142;7031;7986;11002;11667,True;True;True;True;True;True;True;True;True,89;140;1319;4744;5337;7287;8328;11448;12148,459;460;461;462;719;720;721;722;723;724;725;6711;6712;6713;6714;6715;24717;24718;24719;24720;24721;28085;28086;28087;28088;28089;28090;28091;28092;38513;38514;38515;38516;38517;38518;38519;44246;44247;44248;44249;44250;44251;44252;44253;44254;61215;61216;61217;65134;65135;65136;65137,320;497;498;499;500;501;502;503;504;4678;4679;4680;4681;17372;19764;19765;19766;19767;19768;27058;27059;27060;27061;31102;31103;31104;31105;31106;31107;31108;31109;43137;43138;46016;46017;46018;46019,320;502;4680;17372;19768;27060;31107;43138;46018,,,9606
Q96CD0,Q96CD0,1,1,1,F-box/LRR-repeat protein 8,FBXL8,sp|Q96CD0|FBXL8_HUMAN F-box/LRR-repeat protein 8 OS=Homo sapiens OX=9606 GN=FBXL8 PE=1 SV=1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.4,2.4,2.4,40.516,374,374,1,1,0.0057626,1.8129,,,,,,,By MS/MS,,0,0,0,0,0,0,2.4,0,76807,0,0,0,0,0,0,76807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,2111,632,TRUE,663,3374,2363,2363,,,9606
Q96CD2,Q96CD2,2,2,2,Phosphopantothenoylcysteine decarboxylase,PPCDC,sp|Q96CD2|COAC_HUMAN Phosphopantothenoylcysteine decarboxylase OS=Homo sapiens OX=9606 GN=PPCDC PE=1 SV=2,1,2,2,2,0,0,0,0,2,1,2,2,0,0,0,0,2,1,2,2,0,0,0,0,2,1,2,2,10.8,10.8,10.8,22.395,204,204,1,8,0,35.921,,,,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0,0,0,0,10.8,5.9,10.8,10.8,7664400,0,0,0,0,1150900,0,3087600,3425900,0,0,0,0,0,0,1240100,1238500,0,0,0,0,2,1,2,2,7,,,,2112,2345;9587,True;True,2430;9986,12332;12333;12334;12335;53029;53030;53031;53032,8542;8543;8544;8545;37039;37040;37041,8542;37040,,,9606
Q96CG3,Q96CG3,4,4,4,TRAF-interacting protein with FHA domain-containing protein A,TIFA,sp|Q96CG3|TIFA_HUMAN TRAF-interacting protein with FHA domain-containing protein A OS=Homo sapiens OX=9606 GN=TIFA PE=1 SV=1,1,4,4,4,1,3,2,2,4,3,3,3,1,3,2,2,4,3,3,3,1,3,2,2,4,3,3,3,21.2,21.2,21.2,21.445,184,184,1,22,0,13.702,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,4.9,15.2,10.3,10.3,21.2,15.2,15.2,16.3,13211000,178670,365460,1181300,300980,2700300,2491300,2656400,3336400,0,949170,749480,821880,669930,1944300,1123800,2216900,1,1,1,1,1,2,1,3,11,,,,2113,1876;2799;5878;11774,True;True;True;True,1948;2903;6095;12259,10057;10058;10059;10060;10061;10062;10063;14798;14799;32283;32284;32285;32286;32287;65702;65703;65704;65705;65706;65707;65708;65709,6993;10260;22602;22603;46398;46399;46400;46401;46402;46403;46404,6993;10260;22603;46402,,,9606
Q96CN7,Q96CN7,4,4,4,Isochorismatase domain-containing protein 1,ISOC1,sp|Q96CN7|ISOC1_HUMAN Isochorismatase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ISOC1 PE=1 SV=3,1,4,4,4,0,3,4,0,4,4,3,1,0,3,4,0,4,4,3,1,0,3,4,0,4,4,3,1,16.4,16.4,16.4,32.236,298,298,1,19,0,12.742,,By MS/MS,By MS/MS,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0,12.8,16.4,0,16.4,16.4,12.8,4.7,15093000,0,638900,3697600,0,6064900,1822600,2442700,426400,0,622820,558850,0,647480,783850,763780,0,0,1,3,0,3,4,3,0,14,,,,2114,2678;3395;3694;12238,True;True;True;True,2773;3513;3823;12732,14152;14153;14154;14155;14156;17991;17992;17993;17994;17995;19572;19573;19574;19575;19576;19577;68218;68219;68220,9811;9812;12528;12529;12530;12531;12532;13612;13613;13614;13615;48158;48159;48160,9811;12532;13614;48158,,,9606
Q96CP2,Q96CP2,4,4,4,FLYWCH family member 2,FLYWCH2,sp|Q96CP2|FWCH2_HUMAN FLYWCH family member 2 OS=Homo sapiens OX=9606 GN=FLYWCH2 PE=1 SV=1,1,4,4,4,0,0,0,0,2,3,3,4,0,0,0,0,2,3,3,4,0,0,0,0,2,3,3,4,30.7,30.7,30.7,14.563,140,140,1,12,0,4.4202,,,,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0,0,0,0,17.1,17.1,17.1,30.7,7514200,0,0,0,0,2169900,1261300,1749100,2334000,0,0,0,0,0,584430,606610,668050,0,0,0,0,0,1,1,3,5,,,,2115,363;364;521;810,True;True;True;True,377;378;543;843,1963;1964;1965;1966;1967;1968;1969;2799;2800;2801;2802;4245,1405;1406;1407;1982;2971,1405;1407;1982;2971,,,9606
Q96CS3,Q96CS3,2,2,2,FAS-associated factor 2,FAF2,sp|Q96CS3|FAF2_HUMAN FAS-associated factor 2 OS=Homo sapiens OX=9606 GN=FAF2 PE=1 SV=2,1,2,2,2,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,6.1,6.1,6.1,52.623,445,445,1,3,0,4.4234,,,By MS/MS,By MS/MS,,,,,0,0,6.1,3.4,0,0,0,0,716530,0,0,566150,150380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,,,,2116,57;8793,True;True,58;9167,301;302;48696,219;34228,219;34228,,,9606
Q96CU9,Q96CU9,1,1,1,FAD-dependent oxidoreductase domain-containing protein 1,FOXRED1,sp|Q96CU9|FXRD1_HUMAN FAD-dependent oxidoreductase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FOXRED1 PE=1 SV=2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.7,2.7,2.7,53.811,486,486,1,1,0.0057826,1.8364,,,,,By MS/MS,,,,0,0,0,0,2.7,0,0,0,308510,0,0,0,0,308510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,2117,2866,TRUE,2971,15153,10519,10519,,,9606
Q96CW1,Q96CW1,5,5,5,AP-2 complex subunit mu,AP2M1,sp|Q96CW1|AP2M1_HUMAN AP-2 complex subunit mu OS=Homo sapiens OX=9606 GN=AP2M1 PE=1 SV=2,1,5,5,5,2,2,5,1,2,0,1,0,2,2,5,1,2,0,1,0,2,2,5,1,2,0,1,0,12.4,12.4,12.4,49.654,435,435,1,13,0,12.403,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,,By matching,,6.2,6.2,12.4,4.6,6.7,0,4.6,0,4949700,95765,78024,3077400,62212,1535100,0,101220,0,398850,439930,424480,0,316750,0,0,0,0,0,5,0,1,0,0,0,6,,,,2118,9969;10485;10925;11705;12045,True;True;True;True;True,10382;10912;11368;12189;12536,55142;58067;58068;60819;65366;65367;65368;67176;67177;67178;67179;67180;67181,38553;40824;40825;42856;46171;47421,38553;40824;42856;46171;47421,592,388,9606
Q96D96,Q96D96,3,3,3,Voltage-gated hydrogen channel 1,HVCN1,sp|Q96D96|HVCN1_HUMAN Voltage-gated hydrogen channel 1 OS=Homo sapiens OX=9606 GN=HVCN1 PE=1 SV=1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,15,15,31.683,273,273,1,24,0,25.179,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,15,15,15,15,15,15,15,15,52329000,4034300,1023900,9489400,3117600,24603000,2181600,4408500,3470100,4455300,1623900,2914000,4384500,4846600,1233100,1898000,1353800,3,3,3,3,3,3,3,2,23,,,,2119,8;3862;8596,True;True;True,8;3997;8968,37;38;39;40;41;42;43;44;20486;20487;20488;20489;20490;20491;20492;20493;47724;47725;47726;47727;47728;47729;47730;47731,25;26;27;28;29;30;31;14317;14318;14319;14320;14321;14322;14323;14324;33594;33595;33596;33597;33598;33599;33600;33601,28;14322;33597,,,9606
Q96DB5,Q96DB5,2,2,2,Regulator of microtubule dynamics protein 1,RMDN1,sp|Q96DB5|RMD1_HUMAN Regulator of microtubule dynamics protein 1 OS=Homo sapiens OX=9606 GN=RMDN1 PE=1 SV=1,1,2,2,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,6.4,6.4,6.4,35.808,314,314,1,3,0.000883,2.6504,,,,,By MS/MS,By MS/MS,By matching,,0,0,0,0,2.2,4.1,4.1,0,982870,0,0,0,0,860610,72218,50041,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,,,,2120,469;496,True;True,488;516,2513;2514;2658,1793;1886,1793;1886,,,9606
Q96DI7,Q96DI7,2,2,2,U5 small nuclear ribonucleoprotein 40 kDa protein,SNRNP40,sp|Q96DI7|SNR40_HUMAN U5 small nuclear ribonucleoprotein 40 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP40 PE=1 SV=1,1,2,2,2,1,2,1,0,2,2,2,1,1,2,1,0,2,2,2,1,1,2,1,0,2,2,2,1,16.8,16.8,16.8,39.31,357,357,1,11,0,40.031,By matching,By MS/MS,By MS/MS,,By MS/MS,By matching,By MS/MS,By matching,7.8,16.8,9,0,16.8,16.8,16.8,7.8,12929000,189110,431410,2814400,0,5414400,1592200,1985500,502070,0,787370,0,0,1258200,886940,959790,0,0,0,2,0,4,0,2,0,8,,,,2121,7036;8813,True;True,7292;9189,38542;38543;38544;38545;38546;38547;48822;48823;48824;48825;48826,27085;27086;27087;34296;34297;34298;34299;34300,27087;34297,,,9606
Q96DV4,Q96DV4,2,2,2,"39S ribosomal protein L38, mitochondrial",MRPL38,"sp|Q96DV4|RM38_HUMAN 39S ribosomal protein L38, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL38 PE=1 SV=2",1,2,2,2,2,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,6.3,6.3,6.3,44.596,380,380,1,11,0,6.069,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,6.3,2.9,6.3,2.9,2.9,2.9,6.3,2.9,7102900,302020,236320,1670100,135110,1863500,1295200,1092600,508060,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,8,,,,2122,1216;8960,True;True,1263;9336,6425;6426;6427;6428;6429;6430;6431;6432;49593;49594;49595,4490;4491;4492;4493;4494;4495;4496;4497;34787,4495;34787,,,9606
Q96E09,Q96E09,1,1,1,Protein FAM122A,FAM122A,sp|Q96E09|PBIR1_HUMAN PPP2R1A-PPP2R2A-interacting phosphatase regulator 1 OS=Homo sapiens OX=9606 GN=PABIR1 PE=1 SV=1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.7,8.7,8.7,30.529,287,287,1,1,0.0056689,1.7226,,,,,,,By MS/MS,,0,0,0,0,0,0,8.7,0,243320,0,0,0,0,0,0,243320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,2123,9985,TRUE,10398,55203,38597,38597,,,9606
Q96E11,Q96E11,2,2,2,"Ribosome-recycling factor, mitochondrial",MRRF,"sp|Q96E11|RRFM_HUMAN Ribosome-recycling factor, mitochondrial OS=Homo sapiens OX=9606 GN=MRRF PE=1 SV=1",1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,7.6,7.6,7.6,29.277,262,262,1,10,0,20.08,By matching,By matching,By matching,By matching,By MS/MS,By MS/MS,By MS/MS,By MS/MS,3.1,3.1,3.1,3.1,3.1,7.6,3.1,7.6,8369800,183120,84101,434200,96514,1766100,2005500,730110,3070200,0,0,0,0,0,1406100,0,1502000,0,0,0,0,0,2,0,2,4,,,,2124,10264;11730,True;True,10680;12214,56870;56871;65476;65477;65478;65479;65480;65481;65482;65483,39956;39957;46239;46240,39956;46240,,,9606
Q96EH3,Q96EH3,1,1,1,Mitochondrial assembly of ribosomal large subunit protein 1,MALSU1,sp|Q96EH3|MASU1_HUMAN Mitochondrial assembly of ribosomal large subunit protein 1 OS=Homo sapiens OX=9606 GN=MALSU1 PE=1 SV=1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,26.17,234,234,1,8,0,2.9381,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,9,9,9,9,9,9,9,9,1553900,37705,56211,277450,45139,423040,186640,217910,309790,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,5,,,,2125,161,TRUE,164,844;845;846;847;848;849;850;851,578;579;580;581;582,580,,,9606
Q96EI5;Q9H3H9,Q96EI5,3;1,3;1,3;1,Transcription elongation factor A protein-like 4,TCEAL4,sp|Q96EI5|TCAL4_HUMAN Transcription elongation factor A protein-like 4 OS=Homo sapiens OX=9606 GN=TCEAL4 PE=1 SV=2,2,3,3,3,0,1,2,0,2,3,3,3,0,1,2,0,2,3,3,3,0,1,2,0,2,3,3,3,17.2,17.2,17.2,24.647,215,215;227,1,14,0,15.797,,By matching,By matching,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0,9.8,14,0,14,17.2,17.2,17.2,9337100,0,17037,331280,0,2213100,2577300,1138500,3059900,0,0,115700,0,0,1729600,451820,1497900,0,0,0,0,2,3,2,2,9,,,,2126,1692;3366;8077,True;True;True,1756;3484;8423,8920;8921;8922;8923;8924;8925;17846;17847;17848;44786;44787;44788;44789;44790,6228;6229;6230;6231;12426;31484;31485;31486;31487,6229;12426;31487,,,9606;9606
Q96EP0,Q96EP0,1,1,1,E3 ubiquitin-protein ligase RNF31,RNF31,sp|Q96EP0|RNF31_HUMAN E3 ubiquitin-protein ligase RNF31 OS=Homo sapiens OX=9606 GN=RNF31 PE=1 SV=1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.9,1.9,1.9,119.65,1072,1072,1,1,0,2.8873,,,By MS/MS,,,,,,0,0,1.9,0,0,0,0,0,467260,0,0,467260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,2127,12396,TRUE,12893,69110,48809,48809,,,9606
Q96EP5,Q96EP5,2,2,2,DAZ-associated protein 1,DAZAP1,sp|Q96EP5|DAZP1_HUMAN DAZ-associated protein 1 OS=Homo sapiens OX=9606 GN=DAZAP1 PE=1 SV=1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,7.6,7.6,7.6,43.383,407,407,1,14,0,90.726,By MS/MS,By matching,By MS/MS,By matching,By MS/MS,By MS/MS,By MS/MS,By MS/MS,7.6,3.9,7.6,3.9,7.6,7.6,7.6,7.6,32547000,2114600,1385300,7396500,841370,8698700,2401400,3951100,5758100,2205800,0,1978600,0,1585600,1276100,1570500,2061000,2,0,1,0,2,1,2,2,10,,,,2128,6343;10054,True;True,6573;10467,34816;34817;34818;34819;34820;34821;34822;34823;55496;55497;55498;55499;55500;55501,24394;24395;24396;24397;38793;38794;38795;38796;38797;38798,24397;38794,,,9606
Q96ER9,Q96ER9,1,1,1,Coiled-coil domain-containing protein 51,CCDC51,sp|Q96ER9|MITOK_HUMAN Mitochondrial potassium channel OS=Homo sapiens OX=9606 GN=CCDC51 PE=1 SV=2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.2,2.2,2.2,45.811,411,411,1,1,0.00087336,2.5848,,,,,By MS/MS,,,,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,2129,2904,TRUE,3011,15363,10661,10661,,,9606
Q96EU6;Q9H160,Q96EU6;Q9H160,2;1,2;1,2;1,Ribosomal RNA processing protein 36 homolog;Inhibitor of growth protein 2,RRP36;ING2,sp|Q96EU6|RRP36_HUMAN Ribosomal RNA processing protein 36 homolog OS=Homo sapiens OX=9606 GN=RRP36 PE=1 SV=1;sp|Q9H160|ING2_HUMAN Inhibitor of growth protein 2 OS=Homo sapiens OX=9606 GN=ING2 PE=1 SV=2,2,2,2,2,0,0,0,0,1,1,1,2,0,0,0,0,1,1,1,2,0,0,0,0,1,1,1,2,8.9,8.9,8.9,29.823,259,259;280,1,5,0,5.7254,,,,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0,0,0,0,6.2,6.2,6.2,8.9,4194200,0,0,0,0,1071500,572560,795830,1754300,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,,,,2130,1347;7193,True;True,1401;7450,7121;7122;7123;7124;39382,4945;4946;4947;4948;27622,4945;27622,,,9606;9606
Q96EV2,Q96EV2,3,3,3,RNA-binding protein 33,RBM33,sp|Q96EV2|RBM33_HUMAN RNA-binding protein 33 OS=Homo sapiens OX=9606 GN=RBM33 PE=1 SV=3,1,3,3,3,0,0,1,0,2,2,2,3,0,0,1,0,2,2,2,3,0,0,1,0,2,2,2,3,3.2,3.2,3.2,129.98,1170,1170,1,10,0,4.6067,,,By matching,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0,0,1.4,0,2.1,2.1,2.1,3.2,2193200,0,0,52260,0,635640,369430,333650,802220,0,0,0,0,197970,275330,213600,466190,0,0,0,0,1,1,2,3,7,,,,2131,2679;7974;11142,True;True;True,2774;8316;11594,14157;44161;44162;44163;44164;62077;62078;62079;62080;62081,9813;31039;31040;31041;31042;43793;43794,9813;31042;43794,,,9606
Q96EV8,Q96EV8,1,1,1,Dysbindin,DTNBP1,sp|Q96EV8|DTBP1_HUMAN Dysbindin OS=Homo sapiens OX=9606 GN=DTNBP1 PE=1 SV=1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,3.7,3.7,3.7,39.493,351,351,1,4,0.00088652,2.6856,,,,,By matching,By MS/MS,By MS/MS,By MS/MS,0,0,0,0,3.7,3.7,3.7,3.7,2887600,0,0,0,0,693200,654250,758860,781320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,,,,2132,6876,TRUE,7120,37693;37694;37695;37696,26477;26478;26479,26479,,,9606
Q96EY4,Q96EY4,1,1,1,Translation machinery-associated protein 16,TMA16,sp|Q96EY4|TMA16_HUMAN Translation machinery-associated protein 16 OS=Homo sapiens OX=9606 GN=TMA16 PE=1 SV=2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,3.4,3.4,3.4,23.864,203,203,1,3,0.0074488,1.625,,,,,By MS/MS,,By matching,By MS/MS,0,0,0,0,3.4,0,3.4,3.4,919670,0,0,0,0,0,0,469180,450490,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,,,,2133,6968,TRUE,7220,38199;38200;38201,26843;26844,26843,,,9606
